"","brand_hybrid","Yield","air.sig995_mean","air.sig995_variance","omega.sig995_mean","omega.sig995_variance","pres.sfc_mean","pres.sfc_variance","rhum.sig995_mean","rhum.sig995_variance","uwnd.sig995_mean","uwnd.sig995_variance","vwnd.sig995_mean"
"452","Stone-6432RIB",180.744,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"453","Stone-6612RIB",204.9309,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"454","Sun Prairie-SPX4919 VT2P",203.2647,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"455","Whisnand-212 SS",218.7232,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"456","Whisnand-214 SS",192.3997,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"457","Whisnand-215 SS",193.8601,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"458","AgriGold-A6442STXRIB",252.4938,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"459","AgriGold-A6462STX",254.0839,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"460","AgriGold-A6472VT3PRIB",241.9718,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"461","AgriGold-A6499STXRIB",261.0886,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"462","AgriGold-A6533VT3PRIB",246.3719,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"463","AgriGold-A6559STXRIB",247.1647,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"464","Beck-XL 5475AMXT™*",226.1027,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"465","Beck-XL 5828AMX™*",251.5497,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"466","Beck-XL 5939AMXT™*",246.5435,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"467","Beck-XL 6175AMXT™*",248.1567,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"468","Beck-XL 6365AMX™*",271.5821,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"469","Burrus-6T54 3000GT",243.1357,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"470","Catalyst-4685 3111",224.7791,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"471","Catalyst-7893 3111",232.812,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"472","Channel-209-53STXRIB",257.4226,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"473","Channel-211-24STXRIB",240.9576,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"474","Channel-213-59STXRIB",249.5221,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"475","Channel-215-83STXRIB",253.3017,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"476","DeKalb-DKC60-67RIB",247.3956,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"477","DeKalb-DKC61-54RIB",250.2647,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"478","DeKalb-DKC62-08RIB",231.0563,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"479","DeKalb-DKC62-77RIB",249.5656,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"480","DeKalb-DKC63-33RIB",246.8625,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"481","DeKalb-DKC64-87RIB",262.2191,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"482","DeKalb-DKC66-40RIB",265.2684,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"483","Dyna-Gro-D50SS43",245.366,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"484","Dyna-Gro-D51VP32",238.7081,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"485","Dyna-Gro-D52SS91",248.7285,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"486","InVISION-FS 60ZX1 RIB",248.8613,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"487","InVISION-FS 61JX1 RIB",238.6579,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"488","InVISION-FS 62SX1 RIB",239.9831,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"489","InVISION-FS 63SX1 RIB",246.8149,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"490","InVISION-FS 64MX1 RIB",229.8861,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"491","Lewis-R1311SS",250.423,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"492","Lewis-R1312SS",236.9949,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"493","Lewis-R1313SS",248.908,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"494","Lewis-R1315SS",241.69,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"495","Lewis-R1407SS",255.3037,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"496","Lewis-R1511SS",241.2028,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"497","Lewis-R1513SS",236.3629,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"498","Merschman-M - 1211K - 17",226.44,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"499","Merschman-M - 1311R - 17",250.1708,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"500","Merschman-M - 1314D - 14",255.159,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"501","Merschman-M - 1407D - 14",239.9834,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"502","Merschman-M - 1408F - 15",239.1563,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"503","Merschman-M - 1412M - 15",230.2188,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"504","Merschman-M - 1413K - 14",248.3171,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"505","Merschman-M - 1413M - 15",250.4339,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"506","Merschman-M - 1508P - 12",202.3553,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"507","Munson-6892SS",243.2753,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"508","Munson-7055-3000GT",236.2819,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"509","Munson-7084SS",255.745,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"510","Munson-7149SS",234.5226,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"511","Munson-7218VT3P",240.5531,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"512","Munson-7252VT2P",260.8031,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"513","Munson-7322VT3P RIB",235.3755,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"514","Munson-7397SS RIB",239.364,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"515","Munson-7400SS RIB",249.7422,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"516","Munson-7595VT3P RIB",254.7146,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"517","Mycogen-2A749",238.1568,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"518","Mycogen-2C788",226.3748,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"519","Mycogen-2C799",233.6645,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"520","Mycogen-2V709",229.1665,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"521","NuTech/G2 Genetics-3F-515™",237.8159,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"522","NuTech/G2 Genetics-3F-814™",245.7829,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"523","NuTech/G2 Genetics-5D-109™",239.6144,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"524","NuTech/G2 Genetics-5F-113™",245.5644,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"525","NuTech/G2 Genetics-5F-512™",240.4081,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"526","NuTech/G2 Genetics-5F-709™",252.6781,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"527","NuTech/G2 Genetics-5F-811™",227.0137,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"528","NuTech/G2 Genetics-5V-0705",215.6165,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"529","NuTech/G2 Genetics-5Z-0801",258.3354,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"530","NuTech/G2 Genetics-5Z-0906",259.9206,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"531","NuTech/G2 Genetics-5Z-111™",230.3131,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"532","NuTech/G2 Genetics-5Z-510™",250.8812,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"533","NuTech/G2 Genetics-5Z-707™",229.1816,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"534","NuTech/G2 Genetics-5Z-713™",262.5936,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"535","Phoenix-5552EZ**",235.1493,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"536","Phoenix-6542A4**",249.948,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"537","Power Plus-4G46 AMX",242.4172,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"538","Power Plus-4J95 AMX",252.9535,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"539","Power Plus-5C17 AMXT",248.1302,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"540","Power Plus-6F74 AMX",240.7672,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"541","Power Plus-6P75 AMXT",243.2138,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"542","Power Plus-7A18 AMX",255.2321,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"543","Renk-RK858VT3P",246.5117,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"544","Renk-RK860VT3P",240.7443,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"545","Renk-RK890SSTX",248.5178,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"546","Renk-RK898SSTX",244.1117,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"547","Renk-RK941SSTX",255.4455,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"548","Roeschley-Rx436SS",260.3475,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"549","Roeschley-Rx720SS",244.6677,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"550","Roeschley-Rx760SS",234.53,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"551","Roeschley-Rx850SS",248.0431,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"552","Steyer-10904 SS",232.6701,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"553","Steyer-11103 SS",229.8367,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"554","Steyer-11208 Vt3P",235.8339,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"555","Steyer-11304 SS",239.6648,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"556","Steyer-11406 SS",223.8264,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"557","Stone-5828RIB",251.4885,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"558","Stone-5838RIB",228.0991,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"559","Stone-6058RIB",250.3951,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"560","Stone-6148RIB",255.8811,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"561","Stone-6158RIB",244.7228,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"562","Stone-6258RIB",249.9688,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"563","Stone-6378RIB",250.0824,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"564","Stone-6438RIB",251.8679,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"565","Stone-6448RIB",252.6604,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"566","AgriGold-A6442STXRIB",239.6879,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"567","AgriGold-A6462STX",215.026,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"568","AgriGold-A6472VT3PRIB",243.2758,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"569","AgriGold-A6499STXRIB",250.2135,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"570","AgriGold-A6533VT3PRIB",236.5026,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"571","AgriGold-A6559STXRIB",239.9116,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"572","Beck-XL 5475AMXT™*",232.1758,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"573","Beck-XL 5828AMX™*",253.287,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"574","Beck-XL 5939AMXT™*",236.1786,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"575","Beck-XL 6175AMXT™*",247.1062,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"576","Beck-XL 6365AMX™*",243.0624,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"577","Burrus-6T54 3000GT",237.0389,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
"578","Catalyst-4685 3111",218.7243,292.736415951087,35.3716079192497,0.0144885954796272,0.00431151929951414,99125.9510869565,233036.373114463,76.7866847826087,261.095931307306,0.642258531773098,12.3796672876183,1.06902471347826
